audio_file|text|speaker_name
long/speaker1_0086_ennek_a_műsornak_a_lebonyolítását_Ilyen.wav|ennek a műsornak a lebonyolítását. Ilyen jött csőstül egymás után, amíg a szervezők is tudomásul nem vették, hogy a|vago
long/speaker1_0087_Vágóval_nem_lehet_műsort_csinálni_mert_.wav|Vágóval nem lehet műsort csinálni, mert nem fogadja be őket vagy a, az az önkormányzat, vagy az a társaság, vagy az a|vago
short/speaker1_0088_fontos_fontos_szerződési.wav|fontos, fontos szerződési|vago
long/speaker1_0089_öhm_függésben_van_a_kormánytól_Egyszerű.wav|öhm függésben van a kormánytól. Egyszerűen nem mertek hozzá. Letiltottak egy reklámról. Azt mondta az egyik legnagyobb bank|vago
long/speaker1_0090__kollégáimnak_hogy_vagy_leveszik_a_V.wav|... kollégáimnak, hogy vagy leveszik a Vágót a reklámból, vagy megszüntetik velük a kapcsolatot.|vago
medium/speaker1_0091_Az_hogy_ilyen_mértékig_az_meglepett_A.wav|Az, hogy ilyen mértékig, az meglepett. Az, hogy ilyen gyávák legyenek|vago
medium/speaker1_0092_cégek_Hogy_hogy_amíg_amíg_velem_nem_v.wav|cégek. Hogy, hogy amíg, amíg velem nem volt különösebben látható|vago
long/speaker1_0093_baj_addig_boldogan_működtek_velem_együt.wav|baj, addig boldogan működtek velem együtt. Aztán egy varázsütésre mindenki, magyarán minden bevételemtől|vago
long/speaker1_0094_megszabadultam_de_nem_estem_pánikba_Te.wav|megszabadultam, de nem estem pánikba. Tehát ha már említi ezt a Blikk cikket, ugye a Blikk, annak a címe az volt, hogy|vago
medium/speaker1_0095_Vágó_az_utolsó_tartalékait_éli_fel.wav|Vágó az utolsó tartalékait éli fel.|vago
long/speaker1_0096_Ez_az_Na_mostan_én_oly_mértékben_fel-bo.wav|Ez az! Na mostan én oly mértékben fel-bosszantottam magam, mert nem azt mondtam, hogy az utolsó tartalékaimat élem|vago
long/speaker1_0097_fel_A_cikk_testében_a_korpuszban_már_.wav|fel. A cikk testében, a korpuszban már, már úgy van, ahogy én mondtam. Hanem azt mondtam, hogy a tartalékaimból élek. Semmi|vago
short/speaker1_0098_baj_nincsen_Nincs_arról_szó_hogy_én_el.wav|baj nincsen. Nincs arról szó, hogy én előbb utóbb éhen halok.|vago
long/speaker1_0099_Úgy_van_De_érdekes_története_van_ennek_.wav|Úgy van. De érdekes története van ennek a mondatnak. Ott volt nálam a Blikk újságírója,|vago
long/speaker1_0100_és_kérdezi_hogy_hogy_élek_miből_élek_.wav|"és kérdezi, hogy hogy élek, miből élek. És ott volt a feleségem a konyhában, és kérdeztem tőle, hogy ""Mondd"|vago
long/speaker1_0101_kedves_feleségem_más_néven_szólítottam.wav|"kedves feleségem,"" más néven szólítottam természetesen, ""Lesz e még nekünk reggelink a jövő hónapban is?"""|vago
long/speaker1_0102_Azt_mondta_azt_mondta_a_felegna_áh_ne_.wav|"Azt mondta, azt mondta a felegna áh, ne véskedj már. És ez megütötte a fülét a kollégájának, és azt mondta, ""Azt mondja a"|vago
long/speaker1_0103_Vágó_hogy_ennyire_nagy_a_baj_Nem_ezt_.wav|"Vágó, hogy ennyire nagy a baj."" Nem ezt mondtam. Vicceltem. Tudom, hogy lesz reggelink még a jövő hónapban, és még"|vago
medium/speaker1_0104_mindig_van_annyi_Én_jól_keres--_én_nagy.wav|mindig van annyi. Én jól keres-- én nagyon jól kerestem 2010 előtt.|vago
short/speaker1_0105_Sokat_tettem_félre_még_mindig_van_belől.wav|Sokat tettem félre, még mindig van belőle.|vago
long/speaker1_0106_Jól_vagyok_nincsen_pánik_de_az_kétségt.wav|Jól vagyok, nincsen pánik, de az kétségtelen, hogy sokkal kevesebb a bevétel. Sokkal. Mondjam, hogy mennyivel?|vago
short/speaker1_0107_nevet_Sokkal.wav|[nevet] Sokkal.|vago
long/speaker1_0108_Szóval_sokkal_kisebb_a_bevételem_Nem_én.wav|Szóval sokkal kisebb a bevételem. Nem én fogok, nem én bánkódom emiatt, hanem majd az örökösöm.|vago
short/speaker1_0109_Ezzel_hamar_fogunk_tudni_végezni_ezzel_a.wav|Ezzel hamar fogunk tudni végezni ezzel a témá-- Ez ennél nagyobb baromság.|vago
long/speaker1_0110_Ez_csacsiság_nevet_Nem_is--_én_nem_to.wav|Ez csacsiság. [nevet] Nem is-- én nem tom értelmezni, mi az az aranybödön. Ugye én önkormányzati képviselő vagyok, és|vago
short/speaker1_0111_dolgozom_is_eleget_sokat.wav|dolgozom is eleget, sokat.|vago
long/speaker1_0112_Felkészülünk_bizottsági_ülések_vannak_.wav|Felkészülünk, bizottsági ülések vannak, testületi ülések vannak, el kell ezeket olvasni. Én elég aktív vagyok a|vago
short/speaker1_0113_bizottságokban_nagyon_sok_tanúm_van_err.wav|bizottságokban, nagyon sok tanúm van erre.|vago
medium/speaker1_0114_Meg_ugye_megkapjuk_ezeket_a_jegyzőkönyve.wav|Meg ugye megkapjuk ezeket a jegyzőkönyveket is. Tehát én azért|vago
long/speaker1_0115_megdolgozom_és_ezért_én_kapok_Kapok_.wav|megdolgozom, és ezért én kapok... Kapok kétszáz valahány ezer forintot,|vago
medium/speaker1_0116_plusz_a_bizottsági_helyek--_bizotságokba.wav|plusz a bizottsági helyek-- bizotságokban öhm eltöltött,|vago
short/speaker1_0117_kifejtett_munkáért_Ez_sok.wav|kifejtett munkáért. Ez sok?|vago
short/speaker1_0119_Na_az_a_minimálbér_Az_sok.wav|Na az a minimálbér. Az sok?|vago
long/speaker1_0120_Igen_de_én_csak_egy_minimálbért_kapok_a.wav|Igen, de én csak egy minimálbért kapok a felügyelőbizottságban, tehát magyarán van bevétel. És még erre jön a kétszázezer forintos nyugdíjam.|vago
short/speaker1_0121_Na_most_ennek_körülbelül_a_felét_elviszi.wav|Na most ennek körülbelül a felét elviszi a fűtési számla.|vago
long/speaker1_0122_Jó_nem_fogok_panaszkodni_de_ez_az_agy-.wav|Jó, nem fogok panaszkodni, de ez az agy-- ez az aranybödön, ez valami egészen elképesztő kép. A nagy pénzek nem abban|vago
medium/speaker1_0123_vannak_Mondjam_hogy_miben_vannak.wav|vannak. Mondjam, hogy miben vannak?|vago
short/speaker1_0124_Interneten_kapcsoltak_mert_éppen_fertőz.wav|Interneten kapcsoltak, mert éppen fertőző voltam.|vago
medium/speaker1_0125_Hát_öhm_valószínűleg_igen_Tehát_úgy.wav|Hát öhm, valószínűleg igen. Tehát úgy,|vago
medium/speaker1_0126_még_nem_próbáltam_ki_magam_ebben_a_szere.wav|még nem próbáltam ki magam ebben a szerepben. Tehát lehet, hogy ha|vago
medium/speaker1_0127_az_lesz_a_megítélés_hogy_ez_borzalmasan.wav|az lesz a megítélés, hogy ez borzalmasan sikerült, akkor azt mondják jöjjön valaki más.|vago
short/speaker1_0128_Én_is_remélem_hogy_menni_fog_de.wav|Én is remélem, hogy menni fog, de|vago
medium/speaker1_0129_azért_egy_mondatot_el_kellene_erről_mond.wav|azért egy mondatot el kellene erről mondani, hiszen elég nagy feltűnést keltett ez az első adás.|vago
medium/speaker1_0130_azt_kéri_rajta_számon_hogy_nem_olyan_m.wav|azt kéri rajta számon, hogy nem olyan, mint a közszolgálat, mint a közszolgálati|vago
long/speaker1_0131_médium_mint_a_mint_az_MTVA_adásai_az_.wav|médium, mint a, mint az MTVA adásai, az azt hiszem, hogy téved. Ugye a közszolgálatnak az lenne a dolga|vago
long/speaker1_0132_törvény_szerint_mert_így_szól_a_törvény.wav|törvény szerint, mert így szól a törvény, hogy sokszínű és pártatlan legyen. Sok mindent lehet elmondani az MTVA|vago
medium/speaker1_0133_műsorairól_Talán_nem_elég_sokszínű_és_n.wav|műsorairól. Talán nem elég sokszínű és nem elég pártatlan. Ugye ennyit mondhatok.|vago
long/speaker1_0134_Ez_egy_párttelevízió_lesz_Tehát_mi_igye.wav|Ez egy párttelevízió lesz. Tehát mi igyekezni fogunk, én szerintem ez a cél. Elmondani a DK álláspontját bizonyos|vago
short/speaker1_0135_dolgokról_Nem_leszünk_pártatlanok.wav|dolgokról. Nem leszünk pártatlanok.|vago
long/speaker1_0136_Mi_nem_közszolgálatot_csinálunk_hanem_a.wav|Mi nem közszolgálatot csinálunk, hanem a DK álláspontját szeretnénk sokszínűen megvilágítani.|vago
short/speaker1_0137_Jaj_Istenem_Jelzőt_kellene_választanom.wav|Jaj Istenem! Jelzőt kellene választanom. Szóval mi nem-|vago
short/speaker1_0138_Az_semmi_más_mint_az_ellenfeleik_gyaláz.wav|Az semmi más, mint az ellenfeleik gyalázása.|vago
long/speaker1_0139_Mi_se_fogunk_kesztyűs_kézzel_bánni_a_hat.wav|Mi se fogunk kesztyűs kézzel bánni a hatalommal. Na de mégiscsak egy kétharmados hatalom áll velünk szemben. És|vago
medium/speaker1_0140_az_vicces_hogy_a_közszolgálat.wav|az vicces, hogy a közszolgálat|vago
long/speaker1_0141_évi_százharminc_milliárd_forintból_lega.wav|évi százharminc milliárd forintból, legalábbis nekem úgy jön le, a legfontosabb szerepének azt tartja,|vago
short/speaker1_0142_hogy_az_egyharmados_ellenzéket_bombázza_.wav|hogy az egyharmados ellenzéket bombázza minden erőből.|vago
short/speaker1_0143_Tehát_ugyanazokat_a_képsorokat_ugyanazo.wav|Tehát ugyanazokat a képsorokat, ugyanazokat a híreket-|vago
medium/speaker1_0144_De_én_szívesen_csináltam_volna_Csak_e.wav|De, én szívesen csináltam volna. Csak, ezt is mondtam, nem engedték a főnökeim. Se a közszolgálatban, se a kereskedelmi-|vago
medium/speaker1_0145_De_de_egyet_is_értek_vele_Egyet_is_ért.wav|De, de egyet is értek vele. Egyet is értek vele, és én ennek meg is feleltem.|vago
long/speaker1_0146_Abszolút_egyetértek_de_hála_Istennek_eg.wav|Abszolút egyetértek, de hála Istennek egy párttelevízióban szerepelhetek, ahol már ilyen gátlások nincsenek.|vago
medium/speaker1_0147_Ne_várja_el_senki_hogy_a_közszolgálatot.wav|Ne várja el senki, hogy a közszolgálatot fogjuk szolgálni. Ez nem egy közszolgálati|vago
medium/speaker1_0148_tévé_ez_a_DK-nak_az_álláspontja_Hol_vi.wav|tévé, ez a DK-nak az álláspontja. Hol vicces formában, hol komoly formában, hol|vago
medium/speaker1_0149_meditatív_formában_köhög_És_mindig_le.wav|meditatív formában. [köhög] És mindig lesz egy vendég, úgy tudom, aki nem|vago
short/speaker1_0150_DK-s_de_velünk_szemben_nem_ellenséges.wav|DK-s, de velünk szemben nem ellenséges.|vago
short/speaker1_0151_Mivel_hetvenhárom_éves_vagyok_ezért_egy.wav|Mivel hetvenhárom éves vagyok, ezért egy kicsit|vago
long/speaker1_0152_rossz_az_emlékezőképességem_Lehet_hogy.wav|rossz az emlékezőképességem. Lehet, hogy említettem már, hogy nagyon hamar felkapom a vizet. Még mindig. Na most, hogyha|vago
long/speaker1_0153_látok_egy_olyat_amiről_tudom_hogy_hazu.wav|látok egy olyat, amiről tudom, hogy hazugság, amiről tudom, hogy hogy hogy sunyiság.|vago
long/speaker1_0154_Én_arra_én_arra_Én_akkor_kiadom_magamb.wav|Én arra, én arra. Én akkor kiadom magamból. Tehát itt soha nem a személy az, aki engem zavar, hanem az, amit alaptalanul mond.|vago
short/speaker1_0155_Ha_tutass--_egy_konkrétumot_felhozni_tu.wav|Ha tutass-- egy konkrétumot felhozni, tudnánk róla beszélni.|vago
short/speaker1_0156_És_én_erre_reagáltam_valamit.wav|És én erre reagáltam valamit?|vago
short/speaker1_0157_De_erről_leszóltunk_egymás_Puzsér_Róbert.wav|De erről leszóltunk egymás Puzsér Róberttel.|vago
medium/speaker1_0158_Ugye_neki_köszönhetem_Igen_Ezt_a_Blikk.wav|Ugye neki köszönhetem? Igen. Ezt a Blikk hozta?|vago
short/speaker1_0159_Puzsérnak_köszönheti_a_magyar.wav|Puzsérnak köszönheti a magyar|vago
medium/speaker1_0160_engem_bíráló_közélet_azt_a_fantasztikus_.wav|engem bíráló közélet azt a fantasztikus találmányt, hogy én vagyok|vago
long/speaker1_0161_a-Az_elmúlt_évtizedek_legnagyobb_médiaha.wav|a-Az elmúlt évtizedek legnagyobb médiahazugsága. Merthogy én ugye, mint egy tökkel ütött,|vago
long/speaker1_0162_kultúrálatlan_barom_nem_tudtam_volna_vá.wav|kultúrálatlan barom, nem tudtam volna válaszolni egyel-e kérdésre se. Fel volt írva a monitoromra a válasz, és hogy nincs|vago
long/speaker1_0163_felírva_a_monitoromra_a_válasz_akkor_én.wav|felírva a monitoromra a válasz, akkor én ott meghaltam volna. Mondok egy nagyon érdekeset. A vetélkedő az egy olyan műfaj,|vago
medium/speaker1_0164_hogy_általában_a_műsorvezető_mindig_tudj.wav|hogy általában a műsorvezető mindig tudja a választ. Hát persze.|vago
long/speaker1_0165_Van_egy_kivétel_a_Legyen_Ön_is_milliomos.wav|Van egy kivétel a Legyen Ön is milliomos!, ahol ezt megtiltották. Az a volt a koncepció, hogy a műsorvezető se tudja, és ezt ellenőrizték|vago
short/speaker1_0166_a_licencadók_ott_voltak_a_felvételen.wav|a licencadók, ott voltak a felvételen.|vago
long/speaker1_0167_Mondok_egy_érdekeset_ezt_nem_tudom_hog.wav|Mondok egy érdekeset, ezt nem tudom, hogy tudja-e, hogy be voltunk biztosítva a nagy nyeremények esetére.|vago
long/speaker1_0168_Tehát_a_biztosító_jót_állt_bizonyítva_.wav|Tehát a biztosító jót állt, bizonyítva, nem tudom a részleteket. Ha valaki elviszi a negyven milliót, akkor a biztosító|vago
long/speaker1_0169_ennek_nyelvhasogatás_egy_részét_összef.wav|ennek [nyelvhasogatás] egy részét összefedezte. Ott ült a biztosító ember is, hogy nehogy én össze tudjak játszani a játékos-|vago
long/speaker1_0170_Így_van_De_ott_ott_ült_és_nézte_Fegyv.wav|Így van. De ott, ott ült és nézte. Fegyveres őrök vigyázták, még egyszer mondom, fegyveres őrök vigyázták a|vago
medium/speaker1_0171_számítógép_termet_ahova_be_volt_táplálv.wav|számítógép termet, ahova be volt táplálva mit tudom én harminc vagy ötven ezer kérdés.|vago
medium/speaker1_0172_Gombnyomásra_kijött_tizenöt_kérdés_és_a.wav|Gombnyomásra kijött tizenöt kérdés, és az került a mindkettő monitorjára. De ha én|vago
long/speaker1_0173_tudtam_volna_a_választ_ha_én_indokolatl.wav|tudtam volna a választ, ha én indokolatlanul vagy váratlanul tudtam volna a választ, és akkor én tudtam volna|vago
long/speaker1_0174_segíteni_a_játékosnak_Ezt_akarták_ők_me.wav|segíteni a játékosnak. Ezt akarták ők megelőzni, mert nagyon sok pénz forgott kockán. Hát igen, néha tudtam a választ,|vago
short/speaker1_0175_néha_meg_azt_hittem_hogy_az_a_válasz_és.wav|néha meg azt hittem, hogy az a válasz és nem az volt.|vago
short/speaker1_0176_Fegyveres_őrök_vigyáztak_erre.wav|Fegyveres őrök vigyáztak erre.|vago
long/speaker1_0177_De_hát_néha_azért_tudtam_nevet_néha_t.wav|De hát néha azért tudtam, [nevet] néha tudtam a választ. Na mindegy, ennek az imént említett Puzsér úrnak köszönhetően, ez szétspriccelt az|vago
short/speaker1_0178_engem_bírálók_közösségében_és_rendszeres.wav|engem bírálók közösségében és rendszeresen megkapom.|vago
long/speaker1_0179_Én_is_szeretném_ha_tudná_hogy_én_most_.wav|Én is szeretném, ha tudná, hogy én most azért mondok komplett mondatokat, mert fel van írva a monitoromra, és azt is Gyurcsány írta.|vago
short/speaker1_0180_Hatékony_volt_az_agymosás_szoktuk_erre_.wav|Hatékony volt az agymosás, szoktuk erre mi mondani.|vago
long/speaker1_0181_Hát_ami_most_áprilisban_történt_abban_a.wav|Hát ami most áprilisban történt, abban a legkevesebb, hiszen maga Márki-Zay Péter tiltotta őt el az intenzív jelenléttől.|vago
long/speaker1_0182_Az_intenzív_jelenléttől_Tehát_Márki-Zay.wav|Az intenzív jelenléttől. Tehát Márki-Zay például Gyurcsánnyal, ha jól tudom, soha nem kampányolt együtt. Erre ő nagyon|vago
long/speaker1_0183_vigyázott_köhög_Április_harmadikának_.wav|vigyázott. [köhög] Április harmadikának az elemzését is hagyjuk meg az okosabbaknak, de azért egy, egy|vago
long/speaker1_0184_mondatot_szeretnék_mondani_amivel_vádol.wav|mondatot szeretnék mondani, amivel vádolják Gyurcsány Ferencet, ma, aminek következtében ő most nagyon|vago
medium/speaker1_0185_népszerűtlen_Ennek_a_többszörösét_követ.wav|népszerűtlen. Ennek a többszörösét követte már el Orbán Viktor|vago
short/speaker1_0186_ennek_a_kudarcnak_az_okát_mint_sokan_má.wav|ennek a kudarcnak az okát, mint sokan mások.|vago
long/speaker1_0187_előzetes_felmérések_alapján_a_mi_jelöltü.wav|előzetes felmérések alapján a mi jelöltünk nyert volna, neki volt többsége. Április harmadika előtt egy-két nappal,|vago
short/speaker1_0188_kormánypártiak_telefonon_felhívták.wav|kormánypártiak telefonon felhívták|vago
long/speaker1_0189_a_választókat_és_azt_mondták_hogy_ha_á.wav|a választókat, és azt mondták, hogy ha április harmadikán nyer a baloldal-- ugye az ennél sokkal komplikáltabb. Nyer a|vago
medium/speaker1_0190_baloldal_akkor_az_ön_az_ön_két_unokájá.wav|baloldal, akkor az ön, az ön két unokáját, azt is tudták, hogy két unokája|vago
medium/speaker1_0191_van_Behívják_katonának_és_elküldik_Ukra.wav|van. Behívják katonának és elküldik Ukrajnába.|vago
long/speaker1_0192_Ezt_én_onnan_tudom_hogy_maga_a_nagypapa.wav|Ezt én onnan tudom, hogy maga a nagypapa mondta el, és, és azzal szabódott a mi jelöltünkkel szemben, hogy ne|vago
medium/speaker1_0193_haragudjon_nem_magára_fogok_szavazni_A.wav|haragudjon, nem magára fogok szavazni. Addig mindent csinált, aktivista volt|vago
medium/speaker1_0194_a_mi_jelöltünk_mellett_Ne_haragudjon_n.wav|a mi jelöltünk mellett. Ne haragudjon, nem magára fogok szavazni, mert|vago
medium/speaker1_0195_maguk_az_én_két_unokámat_behívják_katon.wav|maguk, az én két unokámat behívják katonának|vago
short/speaker1_0196_és_elküldik_Ukrajnába.wav|és elküldik Ukrajnába.|vago
short/speaker1_0197_Ezt_az_aljasságot_nem_lenne_szabad_hagyn.wav|Ezt az aljasságot nem lenne szabad hagyni. Tehát magyarán|vago
long/speaker1_0198_nem_Gyurcsány_miatt_nem_nem_ide_szavaz.wav|nem Gyurcsány miatt, nem, nem ide szavazott, hanem a telefon miatt, amit meg onnan kapott.|vago
medium/speaker1_0199_És_hát_egyre_többet_fogok_azt_hiszem_m.wav|És hát egyre többet fogok, azt hiszem, mert már öt éves a gyermek.|vago
medium/speaker1_0200_És_hihetetlenül_hihetetlenül_élvezem_a.wav|És hihetetlenül, hihetetlenül élvezem, ahogy bomlik ki az a, bomlik ki|vago
long/speaker1_0201_a-a-a_az_agya_az_agyműködése_a_világlá.wav|a-a-a az agya, az agyműködése, a világlátása és így tovább. Tehát amikor elindul a miért korszak, akkor átveszem a|vago
long/speaker1_0202_gyereket_hogy_miért_ég_miért_ég_a_lámp.wav|gyereket, hogy miért ég, miért ég a lámpa, alig várom, hogy ilyeneket kérdezzen. Hogy miért, miért folyik a víz. Hát|vago
medium/speaker1_0203_ilyeneket_kérdeznek_már_És_én_ezt_el_fo.wav|ilyeneket kérdeznek már. És én ezt el fogom neki magyarázni, amíg elegem nem lesz.|vago
medium/speaker1_0204_Én_ezt_kérdeztem_tőle_de_ő-ő_elzárkózot.wav|Én ezt kérdeztem tőle, de ő-ő elzárkózott. Nézd, az-az ő egész|vago
medium/speaker1_0205_baráti_köre_nyilvánvalóan_egy_baráti_kör.wav|baráti köre nyilvánvalóan egy baráti kör, tehát onnan ezt ő nem kapja meg.|vago
long/speaker1_0206_Tehát_azt_hiszem_hogy_ő_ebből_a_szempon.wav|Tehát azt hiszem, hogy ő ebből a szempont, és hát mióta Magyarország, mióta van Magyarországon. Szerintem a|vago
short/speaker1_0207_Tehát_ő_már_magyarnak_számít.wav|Tehát ő már magyarnak számít.|vago
long/speaker1_0208_Én_nagyon_remélem_hogy_csak_attól_mert.wav|Én nagyon remélem, hogy csak attól, mert ő orosz származású, vagy orosz. Ettől azért az ő személyisége nem változik meg. Én|vago
long/speaker1_0209_tudom_hogy_van_ez_az_Van_ez_a_jelenség.wav|tudom, hogy van ez az. Van ez a jelenség, amit említsz. És ez világméretekben nagy vita tárgya.|vago
short/speaker1_0210_Amikor_orosz_művészeket_tiltanak_le.wav|Amikor orosz művészeket tiltanak le|vago
short/speaker1_0211_De_az_esetek_többségében.wav|De az esetek többségében,|vago
long/speaker1_0212_legalábbis_amikről_én_tudok_lehet_hogy.wav|legalábbis amikről én tudok, lehet, hogy ezt nem, nem átfogóan látom. Ezek az orosz művészek ki is álltak Putyin mellett. És|vago
long/speaker1_0213_odáig_én_is_eljutottam_hogy_Putyin_mell.wav|odáig én is eljutottam, hogy Putyin mellett nem illik kiállni. Mert azt gondolom, hogy ennek az egész konfliktusnak van egy olyan egyszerű|vago
long/speaker1_0214_megoldási_módja_Menjenek_ki_az_oroszok_.wav|megoldási módja. Menjenek ki az oroszok Ukrajnából és passz. Ennyi az egész. Aki ezt nem|vago
short/speaker1_0215_várja_el_Putyintól_hogy_hagyja_abba.wav|várja el Putyintól, hogy hagyja abba,|vago
long/speaker1_0216_Hát_azzal_azzal_vannak_konfliktusok_Ne.wav|Hát azzal, azzal vannak konfliktusok. Nekem is ez kétségtelen. De csak attól, hogy hogy hogy orosz és ezért ne lépjen fel, ez nem jó.|vago
long/speaker1_0217_Azt_hiszem_a_tolerancia_Az_elfogadás_E.wav|Azt hiszem a tolerancia. Az elfogadás. Ez egy liberális érték, és én szerintem ez a házasságban is kell, hogy érvényesüljön.|vago
short/speaker1_0218_Természetesen_mindig_vannak_problémák_v.wav|Természetesen mindig vannak problémák, vannak viták,|vago
short/speaker1_0219_utána_meg_ki_kell_békülni_és_akkor_még_j.wav|utána meg ki kell békülni és akkor még jobb lesz.|vago
medium/speaker1_0220_Erről_talán_ő_többet_tudna_mondani_Szer.wav|Erről talán ő többet tudna mondani. Szerintem igen. Szerintem igen. Én nem vagyok egy könnyű pali,|vago
medium/speaker1_0221_nem_És_nem_tudom_hogy_mondtam_e_már_h.wav|nem. És nem tudom, hogy mondtam e már, hirtelen haragú is vagyok.|vago
long/speaker1_0222_Én_a_politikát_élvezem_Ez_egy_egészen_k.wav|Én a politikát élvezem. Ez egy egészen különös műfaj.|vago
long/speaker1_0223_sóhaj_Ha_nem_tehetném_akkor_akkor_me.wav|[sóhaj] Ha nem tehetném, akkor, akkor megfeküdné a gyomromat. Úgy érzem, hogy tenni kell. Ez így nem-- ha valaki úgy|vago
long/speaker1_0224_érzi_én_így_érzem_hogy_ez_így_nem_mehe.wav|érzi, én így érzem, hogy ez így nem mehet tovább. Hát megyünk a szakadék felé. Hát mi lesz itt generációkra?|vago
long/speaker1_0225_vesztesei_annak_ami_a_lelkekben_történi.wav|vesztesei annak, ami a lelkekben történik. Hogy így, hogy így beszélünk egymásról, ahogy Puzsér például rólam. Én róla soha, soha nem beszéltem így.|vago
medium/speaker1_0226_Nem_tud_békés_lenni_ha_úgy_érzem_hogy_.wav|Nem tud békés lenni, ha úgy érzem, hogy tenni kell ez ellen.|vago
short/speaker1_0227_Egyébként_azt_hiszem_hogy.wav|Egyébként azt hiszem, hogy|vago
short/speaker1_0228_nyílt_ajtókkal_dönget_Így_kell_mondani.wav|nyílt ajtókkal dönget. Így kell mondani?|vago
short/speaker1_0229_Előbb_utóbb_abba_fogom_menni.wav|Előbb utóbb abba fogom menni.|vago
long/speaker1_0230_nevet_Ez_jó_De_hát_előbb_utóbb_én_nem.wav|[nevet] Ez jó! De hát előbb utóbb én nem-- én is látom, hogy a-a hogy mondjam a-- az intenzív jelenlét,|vago
medium/speaker1_0231_az_nyilván_előbb_utóbb_megszűnik_úgyhog.wav|az nyilván előbb utóbb megszűnik, úgyhogy maradok én az|vago
long/speaker1_0232_otthoni_számítógép_mellett_és_a_Facebook.wav|otthoni számítógép mellett és a Facebookról nem fogok lekopni. Amíg lehet tiltanak. Ott legalább elmondom.|vago
